datetime,outlier,storm_area,storm_centroid_x,storm_centroid_y,storm_id
2025-08-30 11:05:00,False,20.6989,1.60435,104.358,290_20250830
2025-08-30 11:15:00,False,10.5376,1.6569,104.299,290_20250830
2025-08-30 11:25:00,False,1.88172,1.83558,104.311,290_20250830
2025-08-30 11:30:00,False,1.50538,1.94069,104.334,290_20250830
2025-08-30 11:35:00,False,3.01075,1.9512,104.34,290_20250830
2025-08-30 11:40:00,False,4.51613,1.96171,104.34,290_20250830
2025-09-01 16:25:00,False,34.2473,1.74099,103.846,290_20250901
2025-09-01 16:30:00,False,35.0,1.91967,103.84,290_20250901
2025-09-04 20:45:00,False,2.63441,1.12087,104.177,290_20250904
2025-09-05 18:45:00,False,0.752688,1.96171,103.811,290_20250905
2025-09-07 15:05:00,False,2.63441,1.96171,104.142,290_20250907
2025-09-07 15:10:00,False,12.043,1.9512,104.067,290_20250907
2025-09-07 15:20:00,False,24.4624,1.9512,103.956,290_20250907
2025-09-09 20:55:00,False,2.63441,1.54129,104.201,290_20250909
2025-09-09 21:00:00,False,7.15054,1.47823,104.218,290_20250909
2025-09-09 21:05:00,False,20.6989,1.42567,104.218,290_20250909
2025-09-11 22:15:00,False,110.645,0.973722,103.805,290_20250911
2025-09-13 17:30:00,False,72.6344,1.0473,104.323,290_20250913
2025-09-15 19:05:00,False,1.50538,0.763511,103.346,290_20250915
2025-09-15 19:15:00,False,1.88172,0.816064,103.276,290_20250915
2025-09-17 13:05:00,False,185.538,0.837085,104.387,290_20250917
2025-10-02 04:00:00,False,342.097,1.8566,104.299,290_20251001
2025-10-22 11:45:00,False,1.12903,1.12087,104.404,290_20251022
2025-10-22 11:55:00,False,1.12903,1.08934,104.369,290_20251022
2025-10-22 12:00:00,False,4.13978,0.963211,104.329,290_20251022
2025-10-22 12:05:00,False,3.76344,0.74249,104.334,290_20251022
2025-08-03 20:35:00,False,0.752688,1.68844,103.962,291_20250803
2025-08-03 20:40:00,False,1.88172,1.73048,103.968,291_20250803
2025-08-03 20:45:00,False,3.76344,1.70946,103.898,291_20250803
2025-08-03 20:50:00,False,0.752688,1.81456,103.805,291_20250803
2025-08-03 20:55:00,False,1.12903,1.97222,103.794,291_20250803
2025-08-03 21:00:00,False,0.752688,1.90916,103.642,291_20250803
2025-08-05 10:20:00,False,1.12903,1.60435,104.189,291_20250805
2025-08-11 17:45:00,False,4.51613,1.52027,104.439,291_20250811
2025-08-13 10:00:00,False,34.2473,1.1524,103.206,291_20250813
2025-08-13 10:05:00,False,37.6344,1.1524,103.212,291_20250813
2025-08-15 14:55:00,False,1.12903,0.973722,103.503,291_20250815
2025-08-24 16:15:00,False,17.3118,1.8566,103.916,291_20250824
2025-08-24 16:20:00,False,12.7957,1.83558,103.904,291_20250824
2025-08-24 16:25:00,False,1.12903,1.89865,103.887,291_20250824
2025-08-30 11:05:00,False,35.0,1.52027,104.416,291_20250830
2025-09-01 16:25:00,False,1.88172,1.68844,103.201,291_20250901
2025-09-01 16:35:00,False,4.89247,1.5518,103.212,291_20250901
2025-09-01 16:45:00,False,3.76344,1.58333,103.27,291_20250901
2025-09-01 16:55:00,False,1.12903,1.44669,103.381,291_20250901
2025-09-01 17:05:00,False,1.12903,1.21546,103.41,291_20250901
2025-09-04 20:45:00,False,497.903,1.00525,104.299,291_20250904
2025-09-05 18:45:00,False,3.01075,1.96171,103.77,291_20250905
2025-09-07 15:05:00,False,15.4301,1.78303,103.294,291_20250907
2025-09-07 15:15:00,False,19.5699,1.61486,103.334,291_20250907
2025-09-09 20:55:00,False,0.752688,1.44669,104.015,291_20250909
2025-09-09 21:00:00,False,12.043,1.3521,104.038,291_20250909
2025-09-11 22:15:00,False,3.01075,0.868617,103.677,291_20250911
2025-09-11 22:20:00,False,1.88172,0.837085,103.677,291_20250911
2025-09-13 17:30:00,False,9.03226,0.963211,104.003,291_20250913
2025-09-13 17:35:00,False,19.9462,0.889638,104.009,291_20250913
2025-09-15 19:05:00,False,62.0968,0.858106,104.253,291_20250915
2025-09-17 13:10:00,False,6.02151,1.96171,103.974,291_20250917
2025-10-02 04:00:00,False,309.731,1.59384,104.305,291_20251001
2025-10-02 04:05:00,False,319.892,1.54129,104.346,291_20251001
2025-10-02 04:10:00,False,334.946,1.59384,104.34,291_20251001
2025-10-22 11:45:00,False,1.12903,1.11036,103.863,291_20251022
2025-10-22 11:50:00,False,0.752688,1.07883,103.869,291_20251022
2025-10-22 12:00:00,False,1.88172,0.963211,103.794,291_20251022
2025-10-22 12:05:00,False,13.9247,1.00525,103.788,291_20251022
2025-10-22 12:10:00,False,9.4086,0.973722,103.683,291_20251022
2025-10-22 12:15:00,False,9.78495,0.900148,103.672,291_20251022
2025-10-22 12:25:00,False,15.8065,0.93168,103.555,291_20251022
2025-10-22 12:30:00,False,7.90323,0.910659,103.462,291_20251022
2025-08-03 20:35:00,False,12.7957,1.69895,104.363,292_20250803
2025-08-03 20:40:00,False,4.13978,1.64639,104.369,292_20250803
2025-08-03 20:45:00,False,1.88172,1.53078,104.416,292_20250803
2025-08-05 10:20:00,False,10.914,1.59384,103.52,292_20250805
2025-08-11 17:45:00,False,41.0215,1.28904,103.253,292_20250811
2025-08-13 10:00:00,False,878.011,1.28904,103.788,292_20250813
2025-08-15 14:55:00,False,1.12903,0.921169,103.642,292_20250815
2025-08-24 16:15:00,False,0.752688,1.79354,103.23,292_20250824
2025-08-24 16:20:00,False,0.752688,1.84609,103.294,292_20250824
2025-08-24 16:25:00,False,1.12903,1.89865,103.445,292_20250824
2025-08-24 16:30:00,False,1.50538,1.83558,103.509,292_20250824
2025-08-24 16:35:00,False,2.63441,1.94069,103.631,292_20250824
2025-08-24 16:40:00,False,2.63441,1.94069,103.666,292_20250824
2025-08-24 16:45:00,False,4.51613,1.96171,103.753,292_20250824
2025-08-30 11:05:00,False,1.50538,1.46772,103.927,292_20250830
2025-08-30 11:15:00,False,6.02151,1.39414,103.968,292_20250830
2025-08-30 11:20:00,False,1.50538,1.37312,103.98,292_20250830
2025-08-30 11:25:00,False,4.51613,1.43618,103.956,292_20250830
2025-08-30 11:35:00,False,2.25806,1.39414,103.91,292_20250830
2025-08-30 11:40:00,False,1.50538,1.29955,103.927,292_20250830
2025-08-30 11:45:00,False,0.752688,1.52027,103.892,292_20250830
2025-08-30 11:55:00,False,1.50538,1.49925,103.823,292_20250830
2025-08-30 12:05:00,False,0.752688,1.43618,103.753,292_20250830
2025-09-01 16:25:00,False,62.8495,1.73048,103.602,292_20250901
2025-09-01 16:35:00,False,48.172,1.78303,103.59,292_20250901
2025-09-04 20:50:00,False,479.462,0.973722,104.323,292_20250904
2025-09-05 18:45:00,False,1.50538,1.93018,103.311,292_20250905
2025-09-07 15:05:00,False,92.957,1.83558,104.084,292_20250907
2025-09-09 20:55:00,False,2.63441,1.37312,104.241,292_20250909
2025-09-11 22:15:00,False,4.51613,0.74249,103.741,292_20250911
2025-09-11 22:20:00,False,1.12903,0.784532,103.706,292_20250911
2025-09-13 17:30:00,False,1.50538,0.74249,104.142,292_20250913
2025-09-13 17:40:00,False,2.25806,0.73198,104.061,292_20250913
2025-09-15 19:05:00,True,2816.18,1.07883,103.549,292_20250915
2025-09-17 13:10:00,False,92.2043,1.93018,104.09,292_20250917
2025-10-02 04:00:00,False,13.9247,1.45721,104.427,292_20251001
2025-10-22 11:45:00,True,0.752688,1.08934,104.003,292_20251022
2025-10-22 11:55:00,True,0.752688,1.27853,104.015,292_20251022
2025-10-22 12:00:00,True,3.76344,1.32057,103.991,292_20251022
2025-10-22 12:10:00,True,3.01075,1.50976,103.927,292_20251022
2025-10-22 12:15:00,True,7.52688,1.52027,103.881,292_20251022
2025-10-22 12:20:00,True,4.89247,1.48874,103.829,292_20251022
2025-10-22 12:30:00,True,0.752688,1.59384,103.741,292_20251022
2025-10-22 12:35:00,True,5.64516,1.61486,103.73,292_20251022
2025-10-22 12:40:00,True,1.12903,1.76201,103.741,292_20251022
2025-10-22 12:45:00,True,2.25806,1.79354,103.666,292_20251022
2025-08-03 20:35:00,False,441.828,1.78303,104.026,293_20250803
2025-08-05 10:20:00,False,1.12903,1.52027,104.02,293_20250805
2025-08-05 10:25:00,False,0.752688,1.62537,103.997,293_20250805
2025-08-05 10:30:00,False,1.50538,1.69895,104.073,293_20250805
2025-08-05 10:35:00,False,2.25806,1.77252,104.177,293_20250805
2025-08-05 10:40:00,False,1.12903,1.83558,104.241,293_20250805
2025-08-05 10:45:00,False,6.39785,1.81456,104.387,293_20250805
2025-08-11 17:45:00,False,2.25806,0.994743,104.439,293_20250811
2025-08-11 17:50:00,False,3.01075,0.795043,104.439,293_20250811
2025-08-13 10:00:00,True,2193.33,1.11036,103.84,293_20250813
2025-08-15 14:55:00,False,3.01075,0.93168,103.596,293_20250815
2025-08-24 16:15:00,False,31.6129,1.82507,103.794,293_20250824
2025-08-24 16:20:00,False,34.2473,1.86712,103.77,293_20250824
2025-08-30 11:05:00,False,10.5376,1.45721,104.015,293_20250830
2025-08-30 11:15:00,False,9.03226,1.3521,104.026,293_20250830
2025-08-30 11:20:00,False,1.50538,1.26802,104.015,293_20250830
2025-09-01 16:25:00,False,440.323,1.81456,103.323,293_20250901
2025-09-04 20:55:00,False,30.8602,1.77252,104.422,293_20250904
2025-09-04 21:00:00,False,21.4516,1.74099,104.427,293_20250904
2025-09-04 21:05:00,False,13.9247,1.69895,104.422,293_20250904
2025-09-05 18:45:00,False,4.13978,1.61486,103.294,293_20250905
2025-09-07 15:05:00,False,38.0108,1.6569,104.422,293_20250907
2025-09-09 20:55:00,False,2.63441,1.26802,104.375,293_20250909
2025-09-11 22:20:00,False,0.752688,1.20495,104.055,293_20250911
2025-09-11 22:30:00,False,2.25806,1.02627,104.102,293_20250911
2025-09-13 17:30:00,False,21.828,0.763511,103.672,293_20250913
2025-09-15 19:10:00,False,0.752688,1.97222,104.288,293_20250915
2025-09-15 19:20:00,False,4.51613,1.94069,104.398,293_20250915
2025-09-17 13:10:00,False,6.39785,1.82507,104.154,293_20250917
2025-09-17 13:15:00,False,1.50538,1.79354,104.108,293_20250917
2025-10-02 04:00:00,False,16.5591,1.33108,104.102,293_20251001
2025-10-22 11:45:00,False,3.3871,1.03678,103.863,293_20251022
2025-10-22 11:50:00,False,6.02151,1.05781,103.846,293_20251022
2025-10-22 12:00:00,False,1.50538,1.16291,103.817,293_20251022
2025-10-22 12:05:00,False,10.914,1.20495,103.753,293_20251022
2025-10-22 12:15:00,False,13.172,1.37312,103.73,293_20251022
2025-08-03 20:35:00,False,14.6774,1.62537,103.613,294_20250803
2025-08-03 20:45:00,False,2.63441,1.61486,103.619,294_20250803
2025-08-05 10:20:00,False,143.387,1.54129,103.422,294_20250805
2025-08-11 17:45:00,False,19.9462,0.900148,104.433,294_20250811
2025-08-11 17:50:00,False,13.5484,0.910659,104.433,294_20250811
2025-08-11 17:55:00,False,19.1935,0.910659,104.427,294_20250811
2025-08-11 18:00:00,False,25.2151,0.753001,104.398,294_20250811
2025-08-13 10:05:00,False,6.77419,1.96171,103.602,294_20250813
2025-08-13 10:15:00,False,16.1828,1.8566,103.596,294_20250813
2025-08-13 10:25:00,False,22.5806,1.73048,103.538,294_20250813
2025-08-13 10:35:00,False,21.828,1.78303,103.497,294_20250813
2025-08-13 10:45:00,False,24.8387,1.84609,103.41,294_20250813
2025-08-13 10:50:00,False,27.8495,1.84609,103.491,294_20250813
2025-08-13 11:00:00,False,30.1075,1.78303,103.433,294_20250813
2025-08-15 14:55:00,False,0.752688,0.816064,103.305,294_20250815
2025-08-24 16:15:00,False,0.752688,1.73048,104.299,294_20250824
2025-08-24 16:20:00,False,0.752688,1.68844,104.34,294_20250824
2025-08-24 16:30:00,False,4.89247,1.48874,104.439,294_20250824
2025-08-24 16:35:00,False,1.12903,1.42567,104.427,294_20250824
2025-08-24 16:40:00,False,3.01075,1.50976,104.427,294_20250824
2025-08-24 16:45:00,False,13.9247,1.47823,104.433,294_20250824
2025-08-30 11:05:00,False,509.946,1.58333,103.346,294_20250830
2025-09-01 16:25:00,False,10.5376,1.6569,104.026,294_20250901
2025-09-04 20:55:00,False,3.76344,1.09985,104.363,294_20250904
2025-09-04 21:05:00,False,1.50538,1.02627,104.352,294_20250904
2025-09-04 21:10:00,False,1.50538,0.921169,104.369,294_20250904
2025-09-05 18:45:00,False,1.12903,1.58333,103.567,294_20250905
2025-09-07 15:05:00,False,464.785,1.63588,103.515,294_20250907
2025-09-07 15:10:00,False,461.398,1.56231,103.515,294_20250907
2025-09-09 20:55:00,False,1.12903,1.20495,104.375,294_20250909
2025-09-11 22:20:00,False,42.1505,0.94219,103.648,294_20250911
2025-09-13 17:30:00,False,213.387,0.795043,103.503,294_20250913
2025-09-15 19:10:00,False,1.50538,1.91967,104.294,294_20250915
2025-09-17 13:10:00,False,15.0538,1.80405,104.276,294_20250917
2025-09-17 13:20:00,False,3.01075,1.8566,104.323,294_20250917
2025-09-17 13:25:00,False,3.76344,1.8566,104.352,294_20250917
2025-10-02 04:00:00,False,1.88172,0.774022,104.038,294_20251001
2025-10-02 04:05:00,False,3.3871,0.816064,104.032,294_20251001
2025-10-22 11:45:00,False,13.5484,1.05781,103.241,294_20251022
2025-08-03 20:35:00,False,0.752688,1.59384,103.654,295_20250803
2025-08-03 20:45:00,False,1.50538,1.63588,103.648,295_20250803
2025-08-03 20:55:00,False,1.50538,1.87763,103.631,295_20250803
2025-08-05 10:20:00,False,0.752688,1.18393,103.863,295_20250805
2025-08-05 10:25:00,False,1.12903,1.12087,103.77,295_20250805
2025-08-11 17:50:00,False,4.13978,1.96171,103.526,295_20250811
2025-08-11 17:55:00,False,0.752688,1.91967,103.52,295_20250811
2025-08-13 10:05:00,False,3.3871,1.9512,103.689,295_20250813
2025-08-15 14:55:00,False,99.3548,0.93168,103.98,295_20250815
2025-08-24 16:15:00,False,47.043,1.6569,103.27,295_20250824
2025-08-30 11:05:00,False,146.774,1.39414,103.584,295_20250830
2025-09-01 16:25:00,False,35.3763,1.63588,103.869,295_20250901
2025-09-04 20:55:00,False,333.817,0.952701,104.346,295_20250904
2025-09-05 18:45:00,False,24.4624,1.46772,103.648,295_20250905
2025-09-07 15:05:00,False,394.032,1.61486,103.887,295_20250907
2025-09-09 20:55:00,False,42.9032,1.01576,104.142,295_20250909
2025-09-11 22:20:00,False,169.355,0.952701,103.788,295_20250911
2025-09-13 17:30:00,False,35.7527,0.774022,103.311,295_20250913
2025-09-15 19:10:00,False,120.806,1.8566,103.637,295_20250915
2025-09-17 13:10:00,False,1.50538,1.5518,104.427,295_20250917
2025-10-02 04:05:00,False,0.752688,1.96171,104.061,295_20251001
2025-10-02 04:15:00,False,10.914,1.96171,104.125,295_20251001
2025-10-22 11:45:00,False,7.52688,1.00525,103.933,295_20251022
2025-10-22 11:50:00,False,11.6667,1.02627,103.927,295_20251022
2025-10-22 11:55:00,False,9.4086,1.12087,103.898,295_20251022
2025-10-22 12:00:00,False,14.3011,1.23648,103.91,295_20251022
2025-10-22 12:05:00,False,15.0538,1.28904,103.904,295_20251022
2025-10-22 12:10:00,False,11.6667,1.33108,103.904,295_20251022
2025-08-03 20:35:00,False,4.51613,1.5518,103.991,296_20250803
2025-08-03 20:40:00,False,2.63441,1.56231,104.015,296_20250803
2025-08-03 20:45:00,False,2.25806,1.54129,104.09,296_20250803
2025-08-03 20:55:00,False,1.88172,1.45721,104.305,296_20250803
2025-08-03 21:00:00,False,5.64516,1.40465,104.352,296_20250803
2025-08-03 21:05:00,False,2.25806,1.44669,104.392,296_20250803
2025-08-05 10:20:00,False,8.27957,1.09985,103.613,296_20250805
2025-08-05 10:25:00,False,1.50538,1.13138,103.631,296_20250805
2025-08-11 17:55:00,False,4.89247,1.94069,103.555,296_20250811
2025-08-13 10:05:00,False,3.3871,1.90916,103.549,296_20250813
2025-08-15 14:55:00,False,17.6882,0.826574,103.625,296_20250815
2025-08-24 16:15:00,False,117.419,1.70946,103.654,296_20250824
2025-08-30 11:05:00,False,4.13978,1.18393,103.48,296_20250830
2025-09-01 16:25:00,False,38.0108,1.56231,103.834,296_20250901
2025-09-01 16:30:00,False,48.172,1.53078,103.817,296_20250901
2025-09-04 20:55:00,False,3.01075,0.74249,104.439,296_20250904
2025-09-04 21:00:00,False,17.6882,0.774022,104.427,296_20250904
2025-09-05 18:45:00,False,0.752688,1.37312,103.503,296_20250905
2025-09-07 15:05:00,False,1.88172,1.23648,103.985,296_20250907
2025-09-07 15:10:00,False,1.50538,1.34159,103.945,296_20250907
2025-09-07 15:15:00,False,0.752688,1.48874,103.927,296_20250907
2025-09-09 20:55:00,False,29.7312,0.858106,103.91,296_20250909
2025-09-11 22:25:00,False,741.021,1.25751,103.666,296_20250911
2025-09-13 17:35:00,False,25.2151,1.90916,104.317,296_20250913
2025-09-13 17:40:00,False,16.1828,1.94069,104.329,296_20250913
2025-09-13 17:45:00,False,0.752688,1.97222,104.27,296_20250913
2025-09-15 19:10:00,False,4.13978,1.69895,103.23,296_20250915
2025-09-15 19:20:00,False,1.50538,1.77252,103.206,296_20250915
2025-09-17 13:10:00,False,601.774,1.28904,104.352,296_20250917
2025-10-02 04:10:00,False,97.8495,1.91967,104.079,296_20251001
2025-10-22 11:45:00,True,3.3871,1.00525,103.561,296_20251022
2025-10-22 11:55:00,True,1.88172,0.963211,103.567,296_20251022
2025-10-22 12:00:00,True,1.50538,1.13138,103.613,296_20251022
2025-10-22 12:05:00,True,1.50538,1.25751,103.538,296_20251022
2025-10-22 12:10:00,True,1.12903,1.53078,103.567,296_20251022
2025-10-22 12:15:00,True,2.63441,1.64639,103.544,296_20251022
2025-10-22 12:25:00,True,1.12903,1.9512,103.515,296_20251022
2025-08-03 20:35:00,False,1.50538,1.50976,103.922,297_20250803
2025-08-03 20:40:00,False,1.88172,1.45721,103.968,297_20250803
2025-08-03 20:50:00,False,0.752688,1.43618,104.073,297_20250803
2025-08-05 10:20:00,False,1.12903,1.05781,103.567,297_20250805
2025-08-05 10:25:00,False,1.50538,0.963211,103.503,297_20250805
2025-08-05 10:30:00,False,4.89247,0.952701,103.404,297_20250805
2025-08-05 10:35:00,False,11.6667,0.952701,103.392,297_20250805
2025-08-05 10:40:00,False,8.27957,0.952701,103.363,297_20250805
2025-08-05 10:45:00,False,1.88172,0.889638,103.34,297_20250805
2025-08-05 10:50:00,False,6.39785,0.910659,103.305,297_20250805
2025-08-05 11:00:00,False,4.51613,0.889638,103.236,297_20250805
2025-08-11 17:55:00,False,76.0215,1.69895,103.398,297_20250811
2025-08-11 18:00:00,False,79.4086,1.68844,103.439,297_20250811
2025-08-13 10:05:00,False,73.3871,1.90916,103.741,297_20250813
2025-08-15 14:55:00,False,9.78495,0.847596,103.706,297_20250815
2025-08-24 16:15:00,False,1.88172,1.60435,103.212,297_20250824
2025-08-24 16:20:00,False,0.752688,1.63588,103.27,297_20250824
2025-08-24 16:30:00,False,3.01075,1.79354,103.416,297_20250824
2025-08-24 16:40:00,False,0.752688,1.81456,103.608,297_20250824
2025-08-24 16:45:00,False,2.25806,1.96171,103.706,297_20250824
2025-08-24 16:50:00,False,2.25806,1.91967,103.776,297_20250824
2025-08-30 11:05:00,False,567.903,1.48874,103.985,297_20250830
2025-09-01 16:25:00,False,27.0968,1.54129,103.422,297_20250901
2025-09-01 16:30:00,False,27.4731,1.43618,103.392,297_20250901
2025-09-04 21:00:00,False,179.516,0.952701,104.381,297_20250904
2025-09-04 21:05:00,False,167.849,0.910659,104.387,297_20250904
2025-09-05 18:45:00,False,0.752688,1.34159,103.52,297_20250905
2025-09-07 15:05:00,False,132.849,1.16291,104.061,297_20250907
2025-09-09 20:55:00,False,3.3871,0.73198,104.061,297_20250909
2025-09-09 21:00:00,False,16.5591,0.753001,104.044,297_20250909
2025-09-11 22:25:00,False,19.9462,0.973722,104.113,297_20250911
2025-09-13 17:35:00,False,210.753,1.73048,104.212,297_20250913
2025-09-15 19:10:00,False,643.548,1.7515,104.235,297_20250915
2025-09-17 13:10:00,False,133.979,0.837085,104.398,297_20250917
2025-10-02 04:10:00,False,220.538,1.89865,104.317,297_20251001
2025-10-22 11:45:00,False,51.1828,0.994743,103.759,297_20251022
2025-10-22 11:55:00,False,62.8495,1.03678,103.817,297_20251022
2025-08-03 20:35:00,False,6.77419,1.53078,103.683,298_20250803
2025-08-03 20:40:00,False,10.5376,1.46772,103.701,298_20250803
2025-08-03 20:45:00,False,2.63441,1.40465,103.706,298_20250803
2025-08-05 10:25:00,False,61.3441,1.93018,103.869,298_20250805
2025-08-11 18:05:00,False,1.50538,1.93018,103.398,298_20250811
2025-08-13 10:05:00,False,1.12903,1.81456,104.433,298_20250813
2025-08-13 10:10:00,False,1.88172,1.79354,104.439,298_20250813
2025-08-13 10:15:00,False,0.752688,1.9512,104.404,298_20250813
2025-08-15 14:55:00,False,2.25806,0.774022,103.747,298_20250815
2025-08-24 16:15:00,False,3.76344,1.61486,104.288,298_20250824
2025-08-30 11:05:00,True,3.01075,1.16291,104.23,298_20250830
2025-08-30 11:10:00,True,9.03226,1.20495,104.241,298_20250830
2025-08-30 11:15:00,True,4.13978,1.23648,104.247,298_20250830
2025-08-30 11:20:00,True,5.26882,1.18393,104.299,298_20250830
2025-08-30 11:30:00,True,0.752688,1.26802,104.288,298_20250830
2025-08-30 11:35:00,True,0.752688,1.1524,104.224,298_20250830
2025-08-30 11:40:00,True,1.88172,1.16291,104.235,298_20250830
2025-08-30 11:45:00,True,3.76344,1.33108,104.259,298_20250830
2025-08-30 11:50:00,True,0.752688,1.17342,104.241,298_20250830
2025-08-30 11:55:00,True,4.13978,1.37312,104.177,298_20250830
2025-08-30 12:00:00,True,1.88172,1.14189,104.201,298_20250830
2025-08-30 12:05:00,True,3.3871,1.3521,104.183,298_20250830
2025-08-30 12:10:00,True,0.752688,1.32057,104.201,298_20250830
2025-09-01 16:25:00,False,1.50538,1.50976,103.352,298_20250901
2025-09-01 16:30:00,False,0.752688,1.5518,103.317,298_20250901
2025-09-04 21:00:00,False,6.77419,0.805553,104.369,298_20250904
2025-09-04 21:10:00,False,4.51613,0.889638,104.352,298_20250904
2025-09-05 18:45:00,False,87.6882,1.17342,104.294,298_20250905
2025-09-07 15:05:00,True,2262.2,1.47823,104.206,298_20250907
2025-09-09 21:00:00,False,82.043,1.73048,104.218,298_20250909
2025-09-11 22:25:00,False,228.065,0.963211,103.765,298_20250911
2025-09-13 17:35:00,False,16.9355,1.45721,104.404,298_20250913
2025-09-15 19:10:00,False,60.2151,1.45721,103.817,298_20250915
2025-09-15 19:15:00,False,48.5484,1.44669,103.811,298_20250915
2025-09-17 13:15:00,False,49.6774,1.91967,104.113,298_20250917
2025-10-02 04:10:00,False,0.752688,1.6569,103.776,298_20251001
2025-10-22 11:45:00,False,3.3871,0.952701,103.892,298_20251022
2025-08-03 20:35:00,False,3.76344,1.50976,103.735,299_20250803
2025-08-03 20:40:00,False,9.4086,1.42567,103.782,299_20250803
2025-08-05 10:25:00,False,0.752688,1.7515,104.323,299_20250805
2025-08-05 10:35:00,False,0.752688,1.77252,104.323,299_20250805
2025-08-05 10:40:00,False,3.01075,1.86712,104.294,299_20250805
2025-08-11 18:05:00,True,0.752688,1.83558,104.323,299_20250811
2025-08-11 18:15:00,True,1.50538,1.93018,104.299,299_20250811
2025-08-11 18:20:00,True,1.88172,1.9512,104.282,299_20250811
2025-08-11 18:25:00,True,4.89247,1.81456,104.212,299_20250811
2025-08-11 18:30:00,True,1.88172,1.83558,104.201,299_20250811
2025-08-11 18:35:00,True,6.39785,1.79354,104.201,299_20250811
2025-08-11 18:40:00,True,2.25806,1.81456,104.195,299_20250811
2025-08-11 18:50:00,True,1.88172,1.7515,104.154,299_20250811
2025-08-11 18:55:00,True,4.13978,1.71997,104.195,299_20250811
2025-08-11 19:05:00,True,2.63441,1.7515,104.247,299_20250811
2025-08-11 19:10:00,True,1.50538,1.71997,104.224,299_20250811
2025-08-11 19:15:00,True,0.752688,1.80405,104.253,299_20250811
2025-08-13 10:05:00,False,20.6989,1.67793,103.468,299_20250813
2025-08-15 15:00:00,False,1.50538,1.97222,104.049,299_20250815
2025-08-15 15:05:00,False,5.64516,1.9512,104.073,299_20250815
2025-08-24 16:15:00,False,1.50538,1.58333,104.299,299_20250824
2025-08-30 11:05:00,False,10.914,1.17342,103.916,299_20250830
2025-08-30 11:10:00,False,3.76344,1.12087,103.875,299_20250830
2025-09-01 16:25:00,False,43.2796,1.56231,104.102,299_20250901
2025-09-04 21:10:00,False,18.0645,1.93018,104.41,299_20250904
2025-09-05 18:45:00,False,0.752688,0.973722,103.98,299_20250905
2025-09-07 15:05:00,True,3.3871,0.973722,103.933,299_20250907
2025-09-07 15:10:00,True,0.752688,1.0473,103.945,299_20250907
2025-09-07 15:15:00,True,3.01075,1.22597,104.009,299_20250907
2025-09-07 15:25:00,True,6.02151,1.69895,104.113,299_20250907
2025-09-09 21:00:00,False,1.12903,1.19444,104.02,299_20250909
2025-09-11 22:25:00,False,0.752688,0.816064,104.172,299_20250911
2025-09-11 22:30:00,False,1.50538,0.74249,104.265,299_20250911
2025-09-13 17:35:00,False,1334.89,1.68844,103.904,299_20250913
2025-09-15 19:10:00,False,109.892,1.16291,103.881,299_20250915
2025-09-17 13:15:00,False,51.9355,1.88814,104.427,299_20250917
2025-09-17 13:20:00,False,42.1505,1.8566,104.427,299_20250917
2025-09-17 13:25:00,False,44.7849,1.84609,104.427,299_20250917
2025-10-02 04:10:00,False,1.50538,1.62537,104.212,299_20251001
2025-10-02 04:20:00,False,1.12903,1.66742,104.224,299_20251001
2025-10-02 04:25:00,False,4.51613,1.66742,104.288,299_20251001
2025-10-02 04:30:00,False,1.12903,1.68844,104.282,299_20251001
2025-10-22 11:45:00,False,3.3871,0.910659,103.468,299_20251022
2025-10-22 11:50:00,False,2.25806,0.963211,103.422,299_20251022
2025-10-22 12:00:00,False,0.752688,1.01576,103.375,299_20251022
2025-10-22 12:05:00,False,4.51613,0.900148,103.276,299_20251022
2025-10-22 12:10:00,False,12.7957,0.93168,103.34,299_20251022
2025-10-22 12:15:00,False,10.5376,0.858106,103.305,299_20251022
2025-08-01 20:25:00,False,3.3871,1.78303,104.166,3_20250801
2025-08-01 20:30:00,False,3.76344,1.77252,104.201,3_20250801
2025-08-02 12:40:00,False,3.76344,1.96171,103.34,3_20250802
2025-08-02 12:45:00,False,3.3871,1.88814,103.288,3_20250802
2025-08-03 14:25:00,False,16.5591,1.08934,103.317,3_20250803
2025-08-03 14:35:00,False,6.39785,1.12087,103.259,3_20250803
2025-08-04 14:20:00,False,3.76344,1.89865,103.491,3_20250804
2025-08-05 08:00:00,False,285.645,1.80405,103.247,3_20250805
2025-08-06 21:25:00,False,24.4624,1.64639,104.334,3_20250806
2025-08-06 21:30:00,False,30.8602,1.57282,104.34,3_20250806
2025-08-07 21:50:00,False,1.88172,1.71997,104.119,3_20250807
2025-08-07 21:55:00,False,1.88172,1.69895,104.119,3_20250807
2025-08-07 22:00:00,False,4.89247,1.62537,104.119,3_20250807
2025-08-08 23:05:00,False,15.8065,0.868617,104.346,3_20250808
2025-08-08 23:10:00,False,16.1828,0.816064,104.311,3_20250808
2025-08-09 17:50:00,False,0.752688,1.37312,103.439,3_20250809
2025-08-10 20:40:00,False,292.796,1.77252,104.212,3_20250810
2025-08-11 13:20:00,False,20.3226,1.87763,103.887,3_20250811
2025-08-13 02:20:00,False,6.39785,1.86712,103.858,3_20250812
2025-08-13 08:35:00,False,5.64516,1.38363,103.236,3_20250813
2025-08-14 18:55:00,False,4.89247,1.46772,104.363,3_20250814
2025-08-14 19:05:00,False,3.3871,1.32057,104.427,3_20250814
2025-08-14 19:10:00,False,1.12903,1.23648,104.439,3_20250814
